Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt,Min 
5189,popB,59,61,17,0.5,0.070,1.0
5190,popB,58,62,111,0.5,0.059,1.0
5191,popB,58,62,55,0.5,0.059,1.0
5192,popB,57,63,48,0.5,0.059,1.0
5193,popB,57,63,21,1.0,0.059,1.0
5194,popB,56,64,106,0.5,0.059,1.0
5195,popB,56,64,30,0.5,0.059,1.0
5196,popB,56,64,68,1.0,0.059,1.0
5197,popB,56,64,93,1.0,0.059,1.0
5198,popB,55,65,7,0.5,0.085,1.0
5199,popB,56,64,4,1.0,0.085,1.0
5200,popB,55,65,59,0.5,0.085,1.0
5201,popB,56,64,72,1.0,0.085,1.0
5202,popB,55,65,83,0.5,0.085,1.0
5203,popB,55,65,97,1.0,0.085,1.0
5204,popB,55,65,115,0.5,0.085,1.0
5205,popB,55,65,9,1.0,0.085,1.0
5206,popB,54,66,14,0.5,0.069,1.0
5207,popB,54,66,87,1.0,0.069,1.0
5208,popB,55,65,2,1.0,0.069,1.0
5209,popB,56,64,39,1.0,0.068,1.0
5210,popB,57,63,28,1.0,0.058,1.0
5211,popB,56,64,5,0.5,0.086,1.0
5212,popB,56,64,81,1.0,0.086,1.0
5213,popB,56,64,12,1.0,0.086,1.0
5214,popB,57,63,30,1.0,0.069,1.0
5215,popB,57,63,95,0.5,0.086,1.0
5216,popB,56,64,68,0.5,0.086,1.0
5217,popB,57,63,41,1.0,0.085,1.0
5218,popB,57,63,75,1.0,0.086,1.0
5219,popB,58,62,101,1.0,0.086,1.0
5220,popB,59,61,66,1.0,0.086,1.0
5221,popB,59,61,93,1.0,0.087,1.0
5222,popB,59,61,33,0.5,0.087,1.0
5223,popB,58,62,11,0.5,0.070,1.0
5224,popB,57,63,42,0.5,0.070,1.0
5225,popB,57,63,114,0.5,0.069,1.0
5226,popB,58,62,110,1.0,0.070,1.0
5227,popB,58,62,16,1.0,0.070,1.0
5228,popB,58,62,91,0.5,0.070,1.0
5229,popB,59,61,31,1.0,0.070,1.0
5230,popB,59,61,41,1.0,0.070,1.0
5231,popB,59,61,113,0.5,0.070,1.0
5232,popB,58,62,47,0.5,0.070,1.0
5233,popB,57,63,27,0.5,0.086,1.0
5234,popB,56,64,78,0.5,0.085,1.0
5235,popB,56,64,118,0.5,0.085,1.0
5236,popB,57,63,27,1.0,0.069,1.0
5237,popB,57,63,32,0.5,0.069,1.0
5238,popB,57,63,13,1.0,0.069,1.0
5239,popB,57,63,40,1.0,0.069,1.0
5240,popB,57,63,69,0.5,0.069,1.0
5241,popB,57,63,23,1.0,0.069,1.0
5242,popB,57,63,17,0.5,0.069,1.0
5243,popB,58,62,116,1.0,0.070,1.0
5244,popB,59,61,52,1.0,0.070,1.0
5245,popB,59,61,60,1.0,0.070,1.0
5246,popB,58,62,9,0.5,0.086,1.0
5247,popB,58,62,58,0.5,0.085,1.0
5248,popB,58,62,69,0.5,0.085,1.0
5249,popB,58,62,39,1.0,0.085,1.0
5250,popB,59,61,90,1.0,0.070,1.0
5251,popB,59,61,103,1.0,0.070,1.0
5252,popB,59,61,17,0.5,0.070,1.0
5253,popB,60,60,112,1.0,0.087,1.0
5254,popB,61,59,50,1.0,0.088,1.0
5255,popB,62,58,0,1.0,0.088,1.0
5256,popB,63,57,53,1.0,0.088,1.0
5257,popB,64,56,1,1.0,0.087,1.0
5258,popB,64,56,117,0.5,0.087,1.0
5259,popB,64,56,20,1.0,0.087,1.0
5260,popB,64,56,48,0.5,0.087,1.0
5261,popB,64,56,34,1.0,0.087,1.0
5262,popB,63,57,86,0.5,0.087,1.0
5263,popB,64,56,86,1.0,0.087,1.0
5264,popB,63,57,84,0.5,0.087,1.0
5265,popB,63,57,102,0.5,0.087,1.0
5266,popB,63,57,105,0.5,0.087,1.0
5267,popB,63,57,63,1.0,0.087,1.0
5268,popB,63,57,70,1.0,0.087,1.0
5269,popB,62,58,45,0.5,0.087,1.0
5270,popB,62,58,6,1.0,0.087,1.0
5271,popB,61,59,112,0.5,0.086,1.0
5272,popB,62,58,113,1.0,0.070,1.0
5273,popB,63,57,5,1.0,0.070,1.0
5274,popB,64,56,100,1.0,0.087,1.0
5275,popB,64,56,73,1.0,0.087,1.0
5276,popB,63,57,13,0.5,0.077,1.0
5277,popB,64,56,33,1.0,0.076,1.0
5278,popB,65,55,117,1.0,0.077,1.0
5279,popB,65,55,15,1.0,0.077,1.0
5280,popB,64,56,6,0.5,0.077,1.0
5281,popB,64,56,17,0.5,0.077,1.0
5282,popB,63,57,100,0.5,0.077,1.0
5283,popB,63,57,74,1.0,0.077,1.0
5284,popB,64,56,9,1.0,0.103,1.0
5285,popB,64,56,28,1.0,0.104,1.0
5286,popB,64,56,48,0.5,0.104,1.0
5287,popB,64,56,47,0.5,0.104,1.0
5288,popB,65,55,94,1.0,0.061,1.0
5289,popB,66,54,36,1.0,0.081,1.0
5290,popB,65,55,5,0.5,0.081,1.0
5291,popB,66,54,24,1.0,0.107,1.0
5292,popB,67,53,45,1.0,0.083,1.0
5293,popB,67,53,55,0.5,0.083,1.0
5294,popB,67,53,15,1.0,0.083,1.0
5295,popB,66,54,90,0.5,0.082,1.0
5296,popB,66,54,78,0.5,0.082,1.0
5297,popB,65,55,27,0.5,0.104,1.0
5298,popB,64,56,10,0.5,0.086,1.0
5299,popB,63,57,30,0.5,0.104,1.0
5300,popB,62,58,3,0.5,0.104,1.0
5301,popB,62,58,29,1.0,0.104,1.0
5302,popB,61,59,20,0.5,0.104,1.0
5303,popB,62,58,27,1.0,0.105,1.0
5304,popB,61,59,108,0.5,0.105,1.0
5305,popB,62,58,100,1.0,0.104,1.0
5306,popB,62,58,98,0.5,0.104,1.0
5307,popB,62,58,112,0.5,0.104,1.0
5308,popB,63,57,68,1.0,0.105,1.0
5309,popB,64,56,98,1.0,0.083,1.0
5310,popB,63,57,27,0.5,0.079,1.0
5311,popB,63,57,60,1.0,0.080,1.0
5312,popB,64,56,105,1.0,0.080,1.0
5313,popB,64,56,25,1.0,0.080,1.0
5314,popB,65,55,119,1.0,0.080,1.0
5315,popB,65,55,102,0.5,0.081,1.0
5316,popB,65,55,113,1.0,0.081,1.0
5317,popB,65,55,85,0.5,0.081,1.0
5318,popB,65,55,110,1.0,0.081,1.0
5319,popB,65,55,3,0.5,0.081,1.0
5320,popB,65,55,40,1.0,0.081,1.0
5321,popB,64,56,92,0.5,0.080,1.0
5322,popB,64,56,4,1.0,0.080,1.0
5323,popB,63,57,25,0.5,0.086,1.0
5324,popB,64,56,90,1.0,0.090,1.0
5325,popB,64,56,69,0.5,0.086,1.0
5326,popB,65,55,61,1.0,0.086,1.0
5327,popB,65,55,68,1.0,0.086,1.0
5328,popB,65,55,31,1.0,0.086,1.0
5329,popB,66,54,32,1.0,0.089,1.0
5330,popB,66,54,100,1.0,0.090,1.0
5331,popB,67,53,20,1.0,0.085,1.0
5332,popB,68,52,88,1.0,0.085,1.0
5333,popB,69,51,69,1.0,0.084,1.0
5334,popB,68,52,40,0.5,0.082,1.0
5335,popB,68,52,37,0.5,0.082,1.0
5336,popB,68,52,82,1.0,0.082,1.0
5337,popB,68,52,98,1.0,0.082,1.0
5338,popB,67,53,43,0.5,0.082,1.0
5339,popB,66,54,66,0.5,0.081,1.0
5340,popA,66,54,0,0,0.096,1.0
5341,popB,66,54,97,1.0,0.081,1.0
5342,popB,65,55,88,0.5,0.080,1.0
5343,popB,64,56,16,0.5,0.080,1.0
5344,popB,64,56,109,0.5,0.080,1.0
5345,popB,64,56,36,1.0,0.080,1.0
5346,popB,65,55,37,1.0,0.082,1.0
5347,popB,66,54,76,1.0,0.082,1.0
5348,popB,66,54,87,1.0,0.081,1.0
5349,popB,65,55,119,0.5,0.081,1.0
5350,popB,65,55,92,0.5,0.080,1.0
5351,popB,65,55,52,1.0,0.080,1.0
5352,popB,65,55,101,1.0,0.080,1.0
5353,popB,65,55,119,0.5,0.080,1.0
5354,popB,65,55,102,0.5,0.080,1.0
5355,popB,66,54,10,1.0,0.107,1.0
5356,popB,66,54,21,1.0,0.107,1.0
5357,popB,66,54,96,1.0,0.107,1.0
5358,popB,66,54,28,1.0,0.107,1.0
5359,popB,67,53,25,1.0,0.108,1.0
5360,popB,66,54,77,0.5,0.108,1.0
5361,popB,67,53,16,1.0,0.082,1.0
5362,popB,67,53,52,1.0,0.083,1.0
5363,popB,66,54,90,0.5,0.071,1.0
5364,popB,65,55,110,0.5,0.062,1.0
5365,popB,64,56,34,0.5,0.061,1.0
5366,popB,65,55,3,1.0,0.072,1.0
5367,popB,66,54,18,1.0,0.108,1.0
5368,popB,66,54,95,0.5,0.108,1.0
5369,popB,66,54,10,1.0,0.108,1.0
5370,popB,65,55,28,0.5,0.092,1.0
5371,popB,65,55,111,0.5,0.091,1.0
5372,popB,65,55,69,1.0,0.091,1.0
5373,popB,64,56,10,0.5,0.107,1.0
5374,popB,63,57,29,0.5,0.089,1.0
5375,popB,62,58,82,0.5,0.087,1.0
5376,popB,63,57,55,1.0,0.087,1.0
5377,popB,64,56,82,1.0,0.090,1.0
5378,popB,64,56,7,0.5,0.090,1.0
5379,popB,64,56,31,1.0,0.090,1.0
5380,popB,64,56,29,0.5,0.090,1.0
5381,popB,63,57,23,0.5,0.089,1.0
5382,popB,63,57,97,1.0,0.089,1.0
5383,popB,63,57,110,0.5,0.089,1.0
5384,popB,63,57,80,1.0,0.089,1.0
5385,popB,63,57,46,1.0,0.089,1.0
5386,popB,64,56,88,1.0,0.105,1.0
5387,popB,65,55,77,1.0,0.106,1.0
5388,popB,65,55,83,0.5,0.107,1.0
5389,popB,65,55,50,1.0,0.107,1.0
5390,popB,66,54,6,1.0,0.107,1.0
5391,popB,66,54,115,0.5,0.107,1.0
5392,popB,67,53,7,1.0,0.106,1.0
5393,popB,67,53,85,0.5,0.106,1.0
5394,popB,66,54,103,0.5,0.090,1.0
5395,popB,66,54,102,0.5,0.090,1.0
5396,popB,67,53,30,1.0,0.091,1.0
5397,popB,66,54,32,0.5,0.091,1.0
5398,popB,66,54,98,1.0,0.091,1.0
5399,popB,66,54,49,0.5,0.091,1.0
5400,popB,65,55,52,0.5,0.089,1.0
5401,popB,64,56,116,0.5,0.089,1.0
5402,popB,64,56,105,1.0,0.089,1.0
5403,popB,64,56,83,0.5,0.089,1.0
5404,popB,64,56,15,1.0,0.089,1.0
5405,popB,64,56,106,0.5,0.089,1.0
5406,popB,65,55,110,1.0,0.090,1.0
5407,popB,64,56,46,0.5,0.085,1.0
5408,popB,63,57,45,0.5,0.077,1.0
5409,popB,64,56,106,1.0,0.090,1.0
5410,popB,63,57,31,0.5,0.089,1.0
5411,popB,63,57,50,1.0,0.089,1.0
5412,popB,62,58,94,0.5,0.088,1.0
5413,popB,61,59,75,0.5,0.087,1.0
5414,popB,61,59,113,1.0,0.087,1.0
5415,popB,60,60,25,0.5,0.086,1.0
5416,popB,61,59,99,1.0,0.085,1.0
5417,popB,61,59,29,0.5,0.086,1.0
5418,popB,61,59,49,0.5,0.086,1.0
5419,popB,61,59,81,1.0,0.086,1.0
5420,popB,61,59,37,1.0,0.086,1.0
5421,popB,61,59,8,1.0,0.086,1.0
5422,popB,62,58,108,1.0,0.086,1.0
5423,popB,62,58,86,1.0,0.086,1.0
5424,popB,62,58,78,0.5,0.086,1.0
5425,popB,61,59,36,0.5,0.069,1.0
5426,popB,62,58,54,1.0,0.087,1.0
5427,popB,63,57,27,1.0,0.103,1.0
5428,popB,64,56,90,1.0,0.095,1.0
5429,popB,65,55,31,1.0,0.093,1.0
5430,popB,65,55,10,0.5,0.094,1.0
5431,popB,65,55,62,0.5,0.094,1.0
5432,popB,64,56,82,0.5,0.086,1.0
5433,popB,63,57,30,0.5,0.104,1.0
5434,popB,62,58,67,0.5,0.101,1.0
5435,popB,62,58,75,0.5,0.102,1.0
5436,popB,63,57,115,1.0,0.086,1.0
5437,popB,62,58,87,0.5,0.105,1.0
5438,popB,62,58,82,0.5,0.105,1.0
5439,popB,62,58,19,0.5,0.105,1.0
5440,popB,61,59,3,0.5,0.105,1.0
5441,popB,61,59,66,0.5,0.105,1.0
5442,popB,61,59,104,1.0,0.105,1.0
5443,popB,61,59,83,0.5,0.105,1.0
5444,popB,61,59,70,1.0,0.105,1.0
5445,popB,61,59,102,0.5,0.105,1.0
5446,popB,61,59,79,0.5,0.105,1.0
5447,popB,61,59,98,1.0,0.105,1.0
5448,popB,62,58,48,1.0,0.103,1.0
5449,popB,62,58,107,1.0,0.103,1.0
5450,popB,62,58,65,0.5,0.103,1.0
5451,popB,61,59,105,0.5,0.086,1.0
5452,popB,60,60,115,0.5,0.103,1.0
5453,popB,60,60,107,1.0,0.103,1.0
5454,popB,61,59,3,1.0,0.103,1.0
5455,popB,62,58,78,1.0,0.069,1.0
5456,popB,62,58,67,0.5,0.068,1.0
5457,popB,62,58,94,0.5,0.068,1.0
5458,popB,62,58,27,1.0,0.068,1.0
5459,popB,62,58,113,1.0,0.068,1.0
5460,popB,62,58,31,1.0,0.068,1.0
5461,popB,62,58,111,0.5,0.068,1.0
5462,popB,62,58,52,0.5,0.068,1.0
5463,popB,61,59,16,0.5,0.104,1.0
5464,popB,61,59,112,0.5,0.103,1.0
5465,popB,62,58,5,1.0,0.103,1.0
5466,popB,63,57,11,1.0,0.104,1.0
5467,popB,64,56,119,1.0,0.104,1.0
5468,popB,63,57,72,0.5,0.103,1.0
5469,popB,64,56,102,1.0,0.103,1.0
5470,popB,65,55,94,1.0,0.074,1.0
5471,popB,65,55,98,1.0,0.074,1.0
5472,popB,66,54,82,1.0,0.104,1.0
5473,popB,65,55,4,0.5,0.105,1.0
5474,popB,65,55,85,0.5,0.105,1.0
5475,popB,66,54,66,1.0,0.105,1.0
5476,popB,67,53,58,1.0,0.107,1.0
5477,popB,67,53,43,0.5,0.108,1.0
5478,popB,67,53,38,0.5,0.108,1.0
5479,popB,67,53,51,0.5,0.108,1.0
5480,popB,68,52,72,1.0,0.108,1.0
5481,popB,67,53,3,0.5,0.108,1.0
5482,popB,66,54,98,0.5,0.049,1.0
5483,popB,66,54,109,0.5,0.049,1.0
5484,popB,65,55,78,0.5,0.108,1.0
5485,popB,65,55,2,1.0,0.107,1.0
5486,popB,64,56,93,0.5,0.106,1.0
5487,popB,63,57,97,0.5,0.068,1.0
5488,popB,64,56,71,1.0,0.068,1.0
5489,popB,63,57,88,0.5,0.104,1.0
5490,popB,62,58,71,0.5,0.104,1.0
5491,popB,62,58,35,1.0,0.104,1.0
5492,popB,63,57,65,1.0,0.105,1.0
5493,popB,63,57,13,0.5,0.105,1.0
5494,popB,63,57,31,1.0,0.105,1.0
5495,popB,63,57,98,0.5,0.105,1.0
5496,popB,63,57,75,0.5,0.105,1.0
5497,popB,64,56,111,1.0,0.089,1.0
5498,popB,64,56,44,0.5,0.089,1.0
5499,popB,63,57,76,0.5,0.089,1.0
5500,popB,63,57,58,1.0,0.088,1.0
5501,popB,63,57,79,0.5,0.088,1.0
5502,popB,63,57,34,0.5,0.088,1.0
5503,popB,63,57,37,1.0,0.088,1.0
5504,popB,63,57,36,0.5,0.088,1.0
5505,popB,63,57,5,1.0,0.088,1.0
5506,popB,64,56,114,1.0,0.089,1.0
5507,popB,63,57,57,0.5,0.088,1.0
5508,popB,63,57,103,0.5,0.088,1.0
5509,popB,63,57,7,1.0,0.088,1.0
5510,popB,62,58,50,0.5,0.088,1.0
5511,popB,62,58,98,0.5,0.088,1.0
5512,popB,62,58,69,1.0,0.088,1.0
5513,popB,63,57,85,1.0,0.104,1.0
5514,popB,63,57,68,1.0,0.104,1.0
5515,popB,63,57,42,0.5,0.104,1.0
5516,popB,64,56,30,1.0,0.105,1.0
5517,popB,65,55,43,1.0,0.106,1.0
5518,popB,64,56,2,0.5,0.106,1.0
5519,popB,64,56,77,1.0,0.106,1.0
5520,popB,64,56,31,1.0,0.106,1.0
5521,popB,63,57,11,0.5,0.106,1.0
5522,popB,63,57,18,1.0,0.106,1.0
5523,popB,62,58,69,0.5,0.105,1.0
5524,popB,62,58,61,1.0,0.105,1.0
5525,popB,62,58,25,0.5,0.105,1.0
5526,popB,63,57,83,1.0,0.104,1.0
5527,popB,63,57,59,0.5,0.105,1.0
5528,popB,63,57,45,0.5,0.105,1.0
5529,popB,63,57,87,0.5,0.105,1.0
5530,popB,62,58,96,0.5,0.088,1.0
5531,popB,61,59,20,0.5,0.086,1.0
5532,popB,60,60,63,0.5,0.091,1.0
5533,popB,61,59,95,1.0,0.092,1.0
5534,popB,61,59,19,0.5,0.092,1.0
5535,popB,62,58,52,1.0,0.088,1.0
5536,popB,61,59,1,0.5,0.088,1.0
5537,popB,61,59,74,1.0,0.088,1.0
5538,popB,62,58,13,1.0,0.069,1.0
5539,popB,63,57,22,1.0,0.069,1.0
5540,popB,63,57,22,1.0,0.069,1.0
5541,popB,62,58,31,0.5,0.069,1.0
5542,popB,62,58,10,0.5,0.069,1.0
5543,popB,62,58,89,0.5,0.069,1.0
5544,popB,61,59,48,0.5,0.069,1.0
5545,popB,61,59,85,1.0,0.069,1.0
5546,popB,61,59,75,0.5,0.069,1.0
5547,popB,60,60,111,0.5,0.069,1.0
5548,popB,59,61,65,0.5,0.068,1.0
5549,popB,59,61,56,0.5,0.068,1.0
5550,popB,59,61,76,0.5,0.068,1.0
5551,popB,60,60,31,1.0,0.068,1.0
5552,popB,60,60,41,1.0,0.069,1.0
5553,popB,60,60,24,1.0,0.069,1.0
5554,popB,60,60,111,0.5,0.069,1.0
5555,popB,59,61,107,0.5,0.068,1.0
5556,popB,58,62,27,0.5,0.069,1.0
5557,popB,57,63,22,0.5,0.069,1.0
5558,popB,56,64,31,0.5,0.068,1.0
5559,popB,56,64,21,1.0,0.067,1.0
5560,popB,57,63,78,1.0,0.068,1.0
5561,popB,56,64,114,0.5,0.068,1.0
5562,popB,56,64,56,0.5,0.068,1.0
5563,popB,56,64,82,1.0,0.068,1.0
5564,popB,56,64,5,1.0,0.068,1.0
5565,popB,57,63,34,1.0,0.068,1.0
5566,popB,56,64,106,0.5,0.069,1.0
5567,popB,56,64,103,0.5,0.068,1.0
5568,popB,55,65,12,0.5,0.068,1.0
5569,popB,55,65,83,1.0,0.068,1.0
5570,popB,56,64,10,1.0,0.067,1.0
5571,popB,57,63,46,1.0,0.068,1.0
5572,popB,58,62,2,1.0,0.069,1.0
5573,popB,58,62,113,1.0,0.069,1.0
5574,popB,59,61,14,1.0,0.069,1.0
5575,popB,60,60,25,1.0,0.070,1.0
5576,popB,60,60,87,0.5,0.070,1.0
5577,popB,61,59,69,1.0,0.070,1.0
5578,popB,60,60,24,0.5,0.070,1.0
5579,popB,59,61,35,0.5,0.069,1.0
5580,popB,59,61,118,0.5,0.069,1.0
5581,popB,58,62,73,0.5,0.069,1.0
5582,popB,58,62,105,0.5,0.069,1.0
5583,popB,58,62,3,0.5,0.069,1.0
5584,popB,59,61,65,1.0,0.069,1.0
5585,popB,58,62,82,0.5,0.069,1.0
5586,popB,59,61,31,1.0,0.086,1.0
5587,popB,58,62,70,0.5,0.069,1.0
5588,popB,59,61,105,1.0,0.069,1.0
5589,popB,59,61,117,1.0,0.069,1.0
5590,popB,60,60,116,1.0,0.069,1.0
5591,popB,59,61,2,0.5,0.069,1.0
5592,popB,58,62,61,0.5,0.068,1.0
5593,popB,58,62,23,0.5,0.085,1.0
5594,popB,58,62,58,1.0,0.085,1.0
5595,popB,59,61,61,1.0,0.086,1.0
5596,popB,60,60,1,1.0,0.069,1.0
5597,popB,59,61,90,0.5,0.068,1.0
5598,popB,59,61,11,0.5,0.068,1.0
5599,popB,59,61,98,0.5,0.068,1.0
5600,popB,59,61,92,0.5,0.068,1.0
5601,popB,58,62,78,0.5,0.068,1.0
5602,popB,58,62,33,1.0,0.069,1.0
5603,popB,58,62,27,0.5,0.069,1.0
5604,popB,58,62,113,1.0,0.069,1.0
5605,popB,58,62,106,0.5,0.069,1.0
5606,popB,57,63,86,0.5,0.068,1.0
5607,popB,57,63,55,1.0,0.068,1.0
5608,popB,56,64,69,0.5,0.068,1.0
5609,popB,56,64,70,0.5,0.068,1.0
5610,popB,57,63,3,1.0,0.068,1.0
5611,popB,58,62,12,1.0,0.068,1.0
5612,popB,58,62,54,1.0,0.068,1.0
5613,popB,58,62,70,0.5,0.068,1.0
5614,popB,59,61,20,1.0,0.068,1.0
5615,popB,59,61,62,0.5,0.068,1.0
5616,popB,59,61,23,0.5,0.068,1.0
5617,popB,58,62,9,0.5,0.067,1.0
5618,popB,58,62,73,0.5,0.067,1.0
5619,popB,58,62,87,0.5,0.067,1.0
5620,popB,58,62,84,0.5,0.067,1.0
5621,popB,58,62,115,0.5,0.067,1.0
5622,popB,58,62,40,0.5,0.067,1.0
5623,popB,58,62,75,0.5,0.067,1.0
5624,popB,57,63,61,0.5,0.067,1.0
5625,popB,58,62,47,1.0,0.067,1.0
5626,popB,58,62,65,1.0,0.068,1.0
5627,popB,58,62,28,0.5,0.068,1.0
5628,popB,58,62,54,1.0,0.068,1.0
5629,popB,57,63,80,0.5,0.067,1.0
5630,popB,58,62,82,1.0,0.068,1.0
5631,popB,57,63,66,0.5,0.068,1.0
5632,popB,58,62,96,1.0,0.068,1.0
5633,popB,58,62,42,0.5,0.068,1.0
5634,popB,58,62,102,1.0,0.068,1.0
5635,popB,58,62,20,1.0,0.068,1.0
5636,popB,58,62,6,1.0,0.068,1.0
5637,popB,59,61,107,1.0,0.068,1.0
5638,popB,60,60,118,1.0,0.069,1.0
5639,popB,60,60,87,0.5,0.069,1.0
5640,popB,60,60,47,1.0,0.069,1.0
5641,popB,59,61,10,0.5,0.069,1.0
5642,popB,59,61,38,0.5,0.068,1.0
5643,popB,58,62,108,0.5,0.068,1.0
5644,popB,57,63,31,0.5,0.068,1.0
5645,popB,58,62,62,1.0,0.068,1.0
5646,popB,57,63,43,0.5,0.067,1.0
5647,popB,57,63,79,0.5,0.066,1.0
5648,popB,57,63,76,0.5,0.066,1.0
5649,popB,57,63,85,1.0,0.066,1.0
5650,popB,57,63,71,0.5,0.066,1.0
5651,popB,58,62,88,1.0,0.067,1.0
5652,popB,58,62,22,0.5,0.086,1.0
5653,popB,59,61,48,1.0,0.087,1.0
5654,popB,59,61,36,0.5,0.087,1.0
5655,popB,59,61,88,1.0,0.087,1.0
5656,popB,59,61,12,1.0,0.087,1.0
5657,popB,58,62,54,0.5,0.087,1.0
5658,popB,59,61,109,1.0,0.107,1.0
5659,popB,59,61,7,1.0,0.107,1.0
5660,popB,59,61,26,1.0,0.107,1.0
5661,popB,59,61,104,1.0,0.107,1.0
5662,popB,59,61,3,1.0,0.107,1.0
5663,popB,59,61,81,1.0,0.107,1.0
5664,popB,58,62,13,0.5,0.107,1.0
5665,popB,58,62,88,1.0,0.107,1.0
5666,popB,57,63,21,0.5,0.107,1.0
5667,popB,57,63,56,0.5,0.107,1.0
5668,popB,56,64,46,0.5,0.107,1.0
5669,popB,56,64,113,1.0,0.107,1.0
5670,popB,55,65,109,0.5,0.106,1.0
5671,popB,54,66,53,0.5,0.106,1.0
5672,popB,53,67,6,0.5,0.106,1.0
5673,popB,53,67,16,0.5,0.106,1.0
5674,popB,54,66,76,1.0,0.106,1.0
5675,popB,54,66,100,1.0,0.106,1.0
5676,popB,54,66,93,0.5,0.106,1.0
5677,popB,54,66,91,0.5,0.106,1.0
5678,popB,54,66,28,0.5,0.106,1.0
5679,popB,55,65,49,1.0,0.106,1.0
5680,popB,56,64,23,1.0,0.106,1.0
5681,popB,57,63,73,1.0,0.106,1.0
5682,popB,58,62,66,1.0,0.062,1.0
5683,popB,59,61,11,1.0,0.085,1.0
5684,popB,60,60,69,1.0,0.085,1.0
5685,popB,61,59,24,1.0,0.086,1.0
5686,popB,60,60,18,0.5,0.086,1.0
5687,popB,61,59,97,1.0,0.086,1.0
5688,popB,61,59,45,0.5,0.086,1.0
5689,popB,60,60,113,0.5,0.086,1.0
5690,popB,59,61,100,0.5,0.086,1.0
5691,popB,59,61,84,0.5,0.086,1.0
5692,popB,60,60,29,1.0,0.086,1.0
5693,popB,60,60,15,1.0,0.086,1.0
5694,popB,59,61,14,0.5,0.085,1.0
5695,popB,59,61,88,1.0,0.086,1.0
5696,popB,59,61,36,0.5,0.086,1.0
5697,popB,60,60,18,1.0,0.086,1.0
5698,popB,59,61,118,0.5,0.086,1.0
5699,popB,58,62,95,0.5,0.085,1.0
5700,popB,58,62,8,1.0,0.085,1.0
5701,popB,57,63,105,0.5,0.101,1.0
5702,popB,56,64,25,0.5,0.085,1.0
5703,popB,57,63,111,1.0,0.085,1.0
5704,popB,57,63,59,0.5,0.085,1.0
5705,popB,58,62,92,1.0,0.085,1.0
5706,popB,58,62,38,0.5,0.071,1.0
5707,popB,57,63,85,0.5,0.071,1.0
5708,popB,57,63,83,1.0,0.103,1.0
5709,popB,56,64,96,0.5,0.103,1.0
5710,popB,56,64,77,1.0,0.103,1.0
5711,popB,56,64,42,0.5,0.103,1.0
5712,popB,56,64,108,0.5,0.103,1.0
5713,popB,57,63,79,1.0,0.102,1.0
5714,popB,58,62,28,1.0,0.088,1.0
5715,popB,57,63,104,0.5,0.087,1.0
5716,popB,57,63,77,1.0,0.087,1.0
5717,popB,58,62,51,1.0,0.104,1.0
5718,popB,58,62,82,1.0,0.104,1.0
5719,popB,58,62,57,0.5,0.104,1.0
5720,popB,58,62,29,1.0,0.104,1.0
5721,popB,58,62,36,0.5,0.104,1.0
5722,popB,58,62,115,0.5,0.104,1.0
5723,popB,58,62,113,0.5,0.104,1.0
5724,popB,58,62,102,1.0,0.104,1.0
5725,popB,58,62,70,0.5,0.104,1.0
5726,popB,58,62,91,0.5,0.104,1.0
5727,popB,58,62,56,0.5,0.104,1.0
5728,popB,59,61,118,1.0,0.104,1.0
5729,popB,59,61,24,1.0,0.103,1.0
5730,popB,59,61,70,0.5,0.103,1.0
5731,popB,58,62,62,0.5,0.085,1.0
5732,popB,58,62,21,0.5,0.084,1.0
5733,popB,59,61,89,1.0,0.086,1.0
5734,popB,59,61,116,1.0,0.086,1.0
5735,popB,58,62,30,0.5,0.086,1.0
5736,popB,58,62,91,0.5,0.086,1.0
5737,popB,58,62,94,1.0,0.086,1.0
5738,popB,59,61,32,1.0,0.086,1.0
5739,popB,59,61,25,0.5,0.086,1.0
5740,popB,60,60,56,1.0,0.086,1.0
5741,popB,61,59,57,1.0,0.087,1.0
5742,popB,60,60,83,0.5,0.069,1.0
5743,popB,60,60,108,0.5,0.069,1.0
5744,popB,61,59,106,1.0,0.069,1.0
5745,popB,61,59,29,1.0,0.069,1.0
5746,popB,61,59,80,0.5,0.069,1.0
5747,popB,62,58,13,1.0,0.071,1.0
5748,popB,62,58,7,1.0,0.070,1.0
5749,popB,62,58,17,0.5,0.070,1.0
5750,popB,61,59,24,0.5,0.070,1.0
5751,popB,61,59,15,1.0,0.070,1.0
5752,popB,62,58,4,1.0,0.070,1.0
5753,popB,63,57,40,1.0,0.070,1.0
5754,popB,63,57,108,0.5,0.069,1.0
5755,popB,63,57,16,0.5,0.069,1.0
5756,popB,63,57,88,1.0,0.069,1.0
5757,popB,63,57,117,1.0,0.069,1.0
5758,popB,62,58,26,0.5,0.070,1.0
5759,popB,61,59,57,0.5,0.069,1.0
5760,popB,62,58,44,1.0,0.069,1.0
5761,popB,62,58,95,0.5,0.069,1.0
5762,popB,63,57,95,1.0,0.069,1.0
5763,popB,64,56,105,1.0,0.069,1.0
5764,popB,65,55,21,1.0,0.070,1.0
5765,popB,66,54,45,1.0,0.069,1.0
5766,popB,66,54,52,1.0,0.070,1.0
5767,popB,66,54,119,1.0,0.070,1.0
5768,popB,66,54,109,0.5,0.070,1.0
5769,popB,65,55,69,0.5,0.069,1.0
