Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Rate,Min
244,popB,60,60,70,49,1.082,49
245,popB,60,60,93,49,1.082,49
246,popB,59,61,68,100,1.119,49
247,popB,60,60,12,49,1.118,49
248,popB,60,60,60,100,1.118,49
249,popB,60,60,32,49,1.118,49
250,popB,60,60,69,100,1.118,49
251,popB,60,60,7,49,1.118,49
252,popB,61,59,50,49,1.121,49
253,popB,61,59,117,100,1.121,49
254,popB,61,59,75,100,1.121,49
255,popB,62,58,8,49,1.124,49
256,popB,61,59,62,100,1.123,49
257,popB,61,59,117,100,1.123,49
258,popB,61,59,40,49,1.123,49
259,popB,61,59,28,100,1.123,49
260,popB,61,59,82,49,1.123,49
261,popB,62,58,55,49,1.123,49
262,popB,62,58,89,100,1.123,49
263,popB,62,58,111,49,1.123,49
264,popB,63,57,62,49,1.123,49
265,popB,64,56,97,49,1.122,49
266,popB,64,56,106,100,1.122,49
267,popB,65,55,60,49,1.121,49
268,popB,64,56,57,100,1.122,49
269,popA,64,56,0,0,1.122,49
270,popB,63,57,72,100,1.123,49
271,popB,64,56,58,49,1.122,49
272,popB,64,56,36,49,1.122,49
273,popB,64,56,64,49,1.122,49
274,popB,65,55,114,49,1.121,49
275,popB,66,54,14,49,1.12,49
276,popB,67,53,113,49,1.119,49
277,popB,68,52,47,49,1.115,49
278,popB,67,53,41,100,1.12,49
279,popB,67,53,119,100,1.12,49
280,popB,66,54,60,100,1.12,49
281,popB,65,55,17,100,1.115,49
282,popB,64,56,55,100,1.117,49
283,popB,64,56,60,100,1.117,49
284,popB,64,56,74,49,1.117,49
285,popB,64,56,49,49,1.117,49
286,popB,64,56,54,100,1.117,49
287,popB,63,57,62,100,1.118,49
288,popB,63,57,67,49,1.118,49
289,popB,63,57,90,49,1.118,49
290,popB,62,58,95,100,1.118,49
291,popB,61,59,65,100,1.12,49
292,popB,60,60,26,100,1.121,49
293,popB,60,60,24,100,1.121,49
294,popB,59,61,73,100,1.121,49
295,popB,59,61,81,100,1.121,49
296,popB,59,61,67,49,1.121,49
297,popB,60,60,6,49,1.121,49
298,popB,60,60,7,49,1.121,49
299,popB,60,60,77,100,1.121,49
300,popB,60,60,90,49,1.121,49
301,popB,61,59,87,49,1.121,49
302,popB,61,59,47,49,1.121,49
303,popB,61,59,77,100,1.121,49
304,popB,61,59,68,100,1.121,49
305,popB,60,60,32,100,1.121,49
306,popB,59,61,80,100,1.101,49
307,popB,59,61,82,49,1.101,49
308,popB,59,61,14,49,1.101,49
309,popB,60,60,61,49,1.1,49
310,popB,61,59,79,49,1.123,49
311,popB,60,60,71,100,1.215,49
312,popB,60,60,112,49,1.215,49
313,popA,60,60,0,0,1.215,49
314,popA,60,60,0,0,1.215,49
315,popB,60,60,85,49,1.215,49
316,popB,61,59,16,49,1.213,49
317,popB,61,59,103,100,1.213,49
318,popB,61,59,59,49,1.213,49
319,popB,61,59,12,49,1.213,49
320,popB,61,59,113,49,1.213,49
321,popB,60,60,13,100,1.216,49
322,popB,61,59,119,49,1.215,49
323,popB,61,59,63,49,1.215,49
324,popA,61,59,0,0,1.215,49
325,popB,61,59,61,49,1.215,49
326,popB,61,59,103,100,1.215,49
327,popB,60,60,2,100,1.215,49
328,popB,60,60,37,100,1.215,49
329,popB,60,60,117,100,1.215,49
330,popB,60,60,39,100,1.215,49
331,popB,60,60,17,100,1.215,49
332,popB,60,60,91,49,1.215,49
333,popB,60,60,75,100,1.215,49
334,popB,60,60,109,100,1.215,49
335,popB,61,59,57,49,1.127,49
336,popB,62,58,72,49,1.126,49
337,popB,61,59,42,100,1.14,49
338,popB,62,58,2,49,1.14,49
339,popB,61,59,119,100,1.144,49
340,popB,61,59,116,100,1.144,49
341,popB,61,59,59,49,1.144,49
342,popB,62,58,18,49,1.139,49
343,popB,63,57,31,49,1.139,49
344,popB,64,56,101,49,1.14,49
345,popB,64,56,58,49,1.14,49
346,popB,64,56,102,100,1.14,49
347,popB,64,56,24,100,1.14,49
348,popA,64,56,0,0,1.14,49
349,popB,64,56,52,100,1.14,49
350,popB,64,56,94,49,1.14,49
351,popB,65,55,103,49,1.201,49
352,popB,65,55,84,49,1.201,49
353,popB,65,55,10,100,1.201,49
354,popB,65,55,111,49,1.201,49
355,popB,64,56,16,100,1.223,49
356,popB,64,56,64,49,1.223,49
357,popB,64,56,90,49,1.223,49
358,popA,64,56,0,0,1.223,49
359,popB,64,56,82,49,1.223,49
360,popB,63,57,7,100,1.224,49
361,popB,63,57,71,100,1.224,49
362,popB,62,58,15,100,1.224,49
363,popB,62,58,54,100,1.224,49
364,popB,62,58,102,100,1.224,49
365,popB,62,58,57,49,1.224,49
366,popB,62,58,61,49,1.224,49
367,popA,62,58,0,0,1.224,49
368,popB,62,58,38,49,1.224,49
369,popB,62,58,109,100,1.224,49
370,popB,61,59,0,100,1.224,49
371,popB,61,59,13,100,1.224,49
372,popB,62,58,39,49,1.12,49
373,popB,62,58,24,100,1.12,49
374,popB,62,58,22,49,1.12,49
375,popB,61,59,63,100,1.137,49
376,popB,62,58,35,49,1.135,49
377,popB,61,59,86,100,1.137,49
378,popB,61,59,21,100,1.137,49
379,popB,60,60,107,100,1.137,49
380,popB,60,60,51,49,1.137,49
381,popB,59,61,49,100,1.137,49
382,popB,60,60,41,49,1.137,49
383,popB,60,60,7,100,1.137,49
384,popB,60,60,96,100,1.137,49
385,popB,60,60,41,49,1.137,49
386,popB,60,60,62,100,1.137,49
387,popB,61,59,102,49,1.136,49
388,popB,61,59,63,100,1.136,49
389,popB,61,59,64,49,1.136,49
390,popB,61,59,51,49,1.136,49
391,popB,62,58,106,49,1.401,49
392,popB,62,58,113,49,1.401,49
393,popB,61,59,39,100,1.395,49
394,popB,60,60,19,100,1.418,49
395,popA,60,60,0,0,1.418,49
396,popA,60,60,0,0,1.418,49
397,popB,60,60,56,49,1.418,49
398,popB,60,60,45,100,1.418,49
399,popB,60,60,42,100,1.418,49
400,popA,60,60,0,0,1.418,49
401,popA,60,60,0,0,1.418,49
402,popB,61,59,28,49,1.408,49
403,popB,61,59,32,100,1.408,49
404,popA,61,59,0,0,1.408,49
405,popB,61,59,118,100,1.408,49
406,popA,61,59,0,0,1.408,49
407,popB,62,58,119,49,1.409,49
408,popA,62,58,0,0,1.409,49
409,popA,62,58,0,0,1.409,49
410,popB,61,59,50,100,1.41,49
411,popB,62,58,52,49,1.409,49
412,popB,62,58,58,49,1.409,49
413,popB,62,58,77,100,1.409,49
414,popB,62,58,81,100,1.409,49
415,popB,61,59,14,100,1.404,49
416,popB,61,59,78,100,1.404,49
417,popA,61,59,0,0,1.404,49
418,popB,61,59,45,100,1.404,49
419,popB,61,59,38,49,1.404,49
420,popB,60,60,31,100,1.407,49
421,popB,60,60,93,49,1.407,49
422,popB,60,60,38,49,1.407,49
423,popB,59,61,48,100,1.409,49
424,popB,59,61,115,49,1.409,49
425,popA,59,61,0,0,1.409,49
426,popB,60,60,37,49,1.408,49
427,popB,61,59,14,49,1.419,49
428,popB,61,59,92,100,1.419,49
429,popB,62,58,31,49,1.414,49
430,popB,62,58,82,49,1.414,49
431,popB,62,58,50,100,1.414,49
432,popB,63,57,7,49,1.414,49
433,popB,63,57,18,49,1.414,49
434,popB,64,56,39,49,1.405,49
435,popA,64,56,0,0,1.405,49
436,popB,64,56,43,49,1.405,49
437,popB,64,56,6,49,1.405,49
438,popB,64,56,45,100,1.405,49
439,popA,64,56,0,0,1.405,49
440,popB,64,56,64,49,1.405,49
441,popA,64,56,0,0,1.405,49
442,popA,64,56,0,0,1.405,49
443,popB,64,56,90,49,1.405,49
444,popB,65,55,1,49,1.405,49
445,popB,65,55,84,49,1.405,49
446,popB,65,55,63,100,1.405,49
447,popB,65,55,52,49,1.405,49
448,popA,65,55,0,0,1.405,49
449,popB,65,55,105,49,1.405,49
450,popB,66,54,13,49,1.39,49
451,popA,66,54,0,0,1.39,49
452,popA,66,54,0,0,1.39,49
453,popA,66,54,0,0,1.39,49
454,popB,66,54,53,49,1.39,49
455,popB,66,54,72,49,1.39,49
456,popB,67,53,45,49,1.395,49
457,popB,67,53,18,49,1.395,49
458,popB,66,54,29,100,1.395,49
459,popB,66,54,29,100,1.395,49
460,popB,65,55,40,100,1.394,49
461,popA,65,55,0,0,1.394,49
462,popB,66,54,96,49,1.39,49
463,popB,65,55,51,100,1.401,49
464,popA,65,55,0,0,1.401,49
465,popB,65,55,55,100,1.401,49
466,popB,65,55,114,49,1.401,49
467,popB,64,56,41,100,1.403,49
468,popA,64,56,0,0,1.403,49
469,popB,64,56,72,49,1.403,49
470,popA,64,56,0,0,1.403,49
471,popA,64,56,0,0,1.403,49
472,popB,64,56,69,100,1.403,49
473,popB,64,56,112,49,1.403,49
474,popB,65,55,65,49,1.398,49
475,popA,65,55,0,0,1.398,49
476,popA,65,55,0,0,1.398,49
477,popB,65,55,39,49,1.398,49
478,popB,65,55,113,49,1.398,49
479,popA,65,55,0,0,1.398,49
480,popA,65,55,0,0,1.398,49
481,popB,65,55,48,100,1.398,49
482,popB,65,55,91,49,1.398,49
483,popA,65,55,0,0,1.398,49
484,popB,66,54,3,49,1.398,49
485,popA,66,54,0,0,1.398,49
486,popB,66,54,117,100,1.398,49
487,popA,66,54,0,0,1.398,49
488,popB,65,55,5,100,1.398,49
489,popB,65,55,23,100,1.398,49
490,popB,65,55,1,49,1.398,49
491,popB,65,55,62,100,1.398,49
492,popB,65,55,17,100,1.398,49
493,popB,66,54,48,49,1.397,49
494,popB,66,54,95,100,1.397,49
495,popB,66,54,85,49,1.397,49
496,popB,66,54,61,49,1.397,49
497,popA,66,54,0,0,1.397,49
498,popB,66,54,76,100,1.397,49
499,popB,67,53,41,49,1.398,49
500,popB,67,53,20,49,1.398,49
0,popB,52,68,67,50,0.992,50
1,popB,52,68,100,50,0.992,50
2,popB,52,68,5,100,0.992,50
3,popB,52,68,45,50,0.992,50
4,popB,52,68,16,50,0.992,50
5,popB,51,69,44,100,0.993,50
6,popB,50,70,106,100,0.994,50
7,popB,50,70,82,100,0.994,50
8,popB,49,71,60,100,0.997,50
9,popB,48,72,43,100,0.997,50
10,popB,49,71,35,50,0.997,50
11,popB,49,71,19,100,0.997,50
12,popB,49,71,10,100,0.997,50
13,popB,50,70,46,50,0.994,50
14,popB,51,69,9,50,0.992,50
15,popB,51,69,59,50,0.992,50
16,popB,50,70,29,100,0.994,50
17,popB,49,71,9,100,0.997,50
18,popB,50,70,10,50,0.994,50
19,popB,50,70,2,100,0.994,50
20,popB,50,70,5,100,0.994,50
21,popB,50,70,18,100,0.994,50
22,popB,49,71,77,100,0.994,50
23,popB,48,72,92,100,0.994,50
24,popB,48,72,104,100,0.994,50
25,popB,49,71,27,50,0.994,50
26,popB,50,70,73,50,0.991,50
27,popB,51,69,37,50,1.003,50
28,popB,50,70,49,100,1.006,50
29,popB,50,70,64,50,1.006,50
30,popB,50,70,51,50,1.006,50
31,popB,51,69,54,50,1.004,50
32,popB,50,70,46,100,1.122,50
33,popB,51,69,90,50,1.121,50
34,popB,51,69,98,100,1.121,50
35,popB,52,68,66,50,1.121,50
36,popB,52,68,5,100,1.121,50
37,popB,51,69,16,100,1.121,50
38,popB,51,69,88,100,1.121,50
39,popB,52,68,50,50,1.156,50
40,popB,52,68,54,50,1.156,50
41,popB,52,68,54,50,1.156,50
42,popB,51,69,66,100,1.157,50
43,popB,50,70,26,100,1.159,50
44,popB,50,70,79,50,1.159,50
45,popB,49,71,87,100,1.161,50
46,popB,50,70,33,50,1.159,50
47,popB,50,70,32,100,1.159,50
48,popA,50,70,0,0,1.159,50
49,popB,50,70,27,50,1.159,50
50,popB,51,69,81,50,1.157,50
51,popB,51,69,24,50,1.157,50
52,popB,51,69,74,100,1.157,50
53,popB,50,70,108,100,1.159,50
54,popB,51,69,13,50,1.157,50
55,popB,50,70,31,100,1.159,50
56,popB,51,69,104,50,1.157,50
57,popB,51,69,92,100,1.157,50
58,popB,50,70,40,100,1.159,50
59,popB,50,70,110,100,1.159,50
60,popB,51,69,117,50,1.157,50
61,popB,51,69,112,100,1.157,50
62,popB,52,68,88,50,1.178,50
63,popB,52,68,25,50,1.178,50
64,popB,52,68,113,100,1.178,50
65,popB,51,69,48,100,1.178,50
66,popB,50,70,13,100,1.175,50
67,popB,50,70,12,100,1.175,50
68,popB,49,71,62,100,1.179,50
69,popB,48,72,119,100,1.179,50
70,popB,48,72,108,100,1.179,50
71,popB,48,72,62,100,1.179,50
72,popB,48,72,53,100,1.179,50
73,popA,48,72,0,0,1.179,50
74,popB,48,72,55,100,1.179,50
75,popB,48,72,112,100,1.179,50
76,popB,48,72,112,100,1.179,50
77,popB,49,71,98,50,1.179,50
78,popB,49,71,48,100,1.179,50
79,popB,48,72,11,100,1.178,50
80,popB,49,71,77,50,1.159,50
81,popB,49,71,112,100,1.159,50
82,popB,49,71,22,100,1.159,50
83,popB,48,72,54,100,0.99,50
84,popB,48,72,93,50,0.99,50
85,popB,48,72,64,50,0.99,50
86,popB,49,71,2,50,0.99,50
87,popB,50,70,49,50,0.989,50
88,popB,51,69,111,50,0.987,50
89,popB,51,69,24,50,0.987,50
90,popB,51,69,66,100,0.987,50
91,popB,51,69,60,100,0.987,50
92,popB,52,68,21,50,0.985,50
93,popB,52,68,11,100,0.985,50
94,popB,52,68,98,50,0.985,50
95,popB,51,69,96,100,0.986,50
96,popB,52,68,13,50,0.985,50
97,popB,52,68,36,50,0.985,50
98,popB,52,68,70,50,0.985,50
99,popB,52,68,68,50,0.985,50
100,popB,52,68,100,50,0.985,50
101,popB,53,67,95,50,0.987,50
102,popB,52,68,49,100,0.985,50
103,popB,53,67,112,50,0.986,50
104,popB,54,66,54,50,1.145,50
105,popB,54,66,56,50,1.145,50
106,popB,54,66,89,100,1.145,50
107,popB,54,66,63,100,1.145,50
108,popB,54,66,18,100,1.145,50
109,popB,55,65,110,50,1.145,50
110,popB,55,65,28,50,1.145,50
111,popB,54,66,100,100,1.133,50
112,popB,53,67,51,100,1.097,50
113,popB,52,68,56,100,1.098,50
114,popB,53,67,19,50,1.097,50
115,popB,54,66,48,50,1.095,50
116,popB,53,67,68,100,1.134,50
117,popB,53,67,63,100,1.134,50
118,popB,54,66,100,50,1.145,50
119,popB,55,65,6,50,1.145,50
120,popB,55,65,108,100,1.145,50
121,popB,55,65,87,100,1.145,50
122,popB,56,64,76,50,1.145,50
123,popB,57,63,34,50,1.143,50
124,popB,58,62,58,50,1.142,50
125,popB,59,61,53,50,1.141,50
126,popB,60,60,92,50,1.141,50
127,popB,60,60,47,100,1.141,50
128,popB,59,61,83,100,1.142,50
129,popB,60,60,22,50,1.141,50
130,popB,59,61,14,100,1.142,50
131,popB,59,61,107,100,1.142,50
132,popB,59,61,64,50,1.142,50
133,popB,59,61,30,100,1.142,50
134,popB,59,61,91,100,1.142,50
135,popB,60,60,102,50,1.141,50
136,popB,59,61,70,100,1.142,50
137,popB,60,60,30,50,1.16,50
138,popB,61,59,31,50,1.158,50
139,popB,61,59,14,100,1.158,50
140,popB,61,59,35,50,1.158,50
141,popB,61,59,40,100,1.158,50
142,popB,61,59,20,50,1.158,50
143,popB,61,59,75,100,1.158,50
144,popB,61,59,93,50,1.158,50
145,popB,60,60,93,100,1.159,50
146,popB,60,60,112,50,1.159,50
147,popB,59,61,1,100,1.159,50
148,popB,59,61,57,50,1.159,50
149,popB,58,62,100,100,1.155,50
150,popB,58,62,5,100,1.155,50
151,popB,58,62,117,50,1.155,50
152,popB,59,61,46,50,1.153,50
153,popB,58,62,95,100,1.155,50
154,popB,57,63,17,100,1.155,50
155,popB,57,63,81,50,1.155,50
156,popB,57,63,50,50,1.155,50
157,popB,57,63,116,50,1.155,50
158,popB,57,63,80,100,1.155,50
159,popB,57,63,68,100,1.155,50
160,popB,58,62,1,50,1.155,50
161,popB,57,63,35,100,1.153,50
162,popB,57,63,34,50,1.153,50
163,popB,57,63,54,50,1.153,50
164,popB,58,62,7,50,1.154,50
165,popB,58,62,45,50,1.154,50
166,popB,57,63,81,100,1.153,50
167,popB,58,62,0,50,1.153,50
168,popB,58,62,15,100,1.153,50
169,popB,58,62,23,100,1.153,50
170,popB,57,63,111,100,1.155,50
171,popB,56,64,46,100,1.157,50
172,popB,57,63,15,50,1.135,50
173,popB,57,63,109,100,1.135,50
174,popB,57,63,43,100,1.135,50
175,popB,57,63,54,50,1.135,50
176,popB,56,64,30,100,1.13,50
177,popB,56,64,115,100,1.13,50
178,popB,56,64,111,100,1.13,50
179,popB,57,63,32,50,1.135,50
180,popB,57,63,87,100,1.135,50
181,popB,57,63,115,100,1.135,50
182,popB,56,64,104,100,1.137,50
183,popB,56,64,16,100,1.137,50
184,popB,56,64,44,100,1.137,50
185,popB,56,64,87,100,1.137,50
186,popB,57,63,43,50,1.134,50
187,popB,58,62,9,50,1.137,50
188,popB,59,61,61,50,1.136,50
189,popB,60,60,18,50,1.132,50
190,popB,59,61,48,100,1.136,50
191,popB,58,62,98,100,1.137,50
192,popB,59,61,106,50,1.136,50
193,popB,59,61,94,50,1.136,50
194,popB,59,61,4,100,1.136,50
195,popB,59,61,9,50,1.136,50
196,popB,60,60,23,50,1.132,50
197,popB,61,59,44,50,1.136,50
198,popB,62,58,42,50,1.137,50
199,popB,61,59,105,100,1.136,50
200,popB,61,59,65,100,1.136,50
201,popB,61,59,103,50,1.136,50
202,popB,61,59,78,100,1.136,50
203,popB,60,60,31,100,1.134,50
204,popB,61,59,16,50,1.136,50
205,popB,61,59,15,50,1.136,50
206,popB,61,59,69,50,1.136,50
207,popB,62,58,105,50,1.136,50
208,popB,62,58,41,100,1.136,50
209,popB,63,57,113,50,1.135,50
210,popB,62,58,22,100,1.137,50
211,popB,61,59,3,100,1.137,50
212,popB,61,59,11,100,1.137,50
213,popB,61,59,81,100,1.137,50
214,popB,61,59,78,100,1.137,50
215,popB,61,59,118,100,1.137,50
216,popB,61,59,3,100,1.137,50
217,popB,60,60,76,100,1.137,50
218,popB,60,60,44,50,1.137,50
219,popB,59,61,13,100,1.137,50
220,popB,59,61,39,100,1.137,50
221,popB,59,61,68,100,1.137,50
222,popB,59,61,21,50,1.137,50
223,popA,59,61,0,0,1.137,50
224,popB,60,60,66,50,1.138,50
225,popB,61,59,95,50,1.154,50
226,popB,62,58,48,50,1.155,50
227,popB,61,59,116,100,1.154,50
228,popB,61,59,115,100,1.154,50
229,popB,60,60,69,100,1.153,50
230,popB,60,60,65,100,1.153,50
231,popB,60,60,87,100,1.153,50
232,popB,60,60,36,50,1.153,50
233,popB,60,60,84,50,1.153,50
234,popB,59,61,59,100,1.15,50
235,popB,59,61,55,100,1.15,50
236,popB,59,61,58,50,1.15,50
237,popB,58,62,101,100,1.151,50
238,popB,57,63,103,100,1.153,50
239,popB,57,63,5,100,1.153,50
240,popB,57,63,90,50,1.153,50
241,popB,57,63,16,50,1.153,50
242,popB,57,63,4,100,1.153,50
243,popB,57,63,73,50,1.153,50
244,popB,58,62,35,50,1.151,50
245,popB,59,61,96,50,1.163,50
246,popB,59,61,106,50,1.163,50
247,popB,59,61,42,50,1.163,50
248,popB,58,62,35,100,1.163,50
249,popB,58,62,87,100,1.163,50
250,popB,58,62,3,100,1.163,50
251,popB,58,62,112,50,1.163,50
252,popB,57,63,36,100,1.164,50
253,popB,57,63,109,100,1.164,50
254,popB,57,63,53,50,1.164,50
255,popB,58,62,56,50,1.163,50
256,popB,59,61,104,50,1.162,50
257,popB,59,61,95,50,1.162,50
258,popB,59,61,40,100,1.162,50
259,popB,59,61,75,100,1.162,50
260,popB,59,61,107,100,1.162,50
261,popB,59,61,33,50,1.162,50
262,popB,58,62,42,100,1.163,50
263,popB,57,63,9,100,1.164,50
264,popB,57,63,111,100,1.164,50
265,popB,56,64,50,100,1.128,50
266,popB,56,64,11,100,1.128,50
267,popB,57,63,55,50,1.126,50
268,popB,57,63,114,100,1.126,50
269,popA,57,63,0,0,1.126,50
270,popB,57,63,86,50,1.126,50
271,popB,57,63,60,100,1.126,50
272,popB,58,62,81,50,1.125,50
273,popB,57,63,28,100,1.105,50
274,popB,57,63,79,50,1.105,50
275,popB,57,63,91,100,1.105,50
276,popB,57,63,85,100,1.105,50
277,popB,56,64,58,100,1.19,50
278,popB,57,63,52,50,1.189,50
279,popB,57,63,12,100,1.189,50
280,popB,57,63,106,50,1.189,50
281,popB,58,62,26,50,1.183,50
282,popB,58,62,99,50,1.183,50
283,popB,59,61,30,50,1.181,50
284,popB,58,62,1,100,1.181,50
285,popB,58,62,14,100,1.181,50
286,popB,58,62,100,100,1.181,50
287,popB,58,62,81,50,1.181,50
288,popB,58,62,23,50,1.181,50
289,popB,57,63,10,100,1.18,50
290,popB,57,63,17,100,1.18,50
291,popB,57,63,84,50,1.18,50
292,popB,56,64,48,100,1.189,50
293,popB,56,64,12,100,1.189,50
294,popB,57,63,51,50,1.181,50
295,popB,57,63,63,100,1.181,50
296,popB,57,63,87,100,1.181,50
297,popB,57,63,82,100,1.181,50
298,popB,56,64,96,100,1.181,50
299,popA,56,64,0,0,1.181,50
300,popB,57,63,96,50,1.181,50
301,popB,57,63,107,100,1.181,50
302,popB,57,63,81,50,1.181,50
303,popB,57,63,85,100,1.181,50
304,popB,58,62,42,50,1.182,50
305,popB,58,62,49,100,1.182,50
306,popB,57,63,26,100,1.188,50
307,popB,57,63,67,50,1.188,50
308,popB,56,64,7,100,1.189,50
309,popB,56,64,10,100,1.189,50
310,popA,56,64,0,0,1.189,50
311,popB,55,65,67,100,1.19,50
312,popA,55,65,0,0,1.19,50
313,popA,55,65,0,0,1.19,50
314,popB,56,64,82,50,1.189,50
315,popB,56,64,32,50,1.189,50
316,popB,56,64,44,50,1.189,50
317,popB,56,64,66,50,1.189,50
318,popB,55,65,54,100,1.189,50
319,popB,56,64,7,50,1.189,50
320,popB,56,64,93,100,1.189,50
321,popB,57,63,14,50,1.217,50
322,popB,58,62,97,50,1.214,50
323,popB,58,62,81,50,1.214,50
324,popB,58,62,106,50,1.214,50
325,popB,58,62,63,100,1.214,50
326,popB,58,62,1,100,1.214,50
327,popA,58,62,0,0,1.214,50
328,popB,59,61,3,50,1.214,50
329,popB,59,61,36,100,1.214,50
330,popB,60,60,26,50,1.212,50
331,popB,60,60,117,50,1.212,50
332,popA,60,60,0,0,1.212,50
333,popB,61,59,115,50,1.209,50
334,popA,61,59,0,0,1.209,50
335,popB,61,59,80,100,1.209,50
336,popA,61,59,0,0,1.209,50
337,popB,61,59,14,50,1.209,50
338,popB,61,59,92,50,1.209,50
339,popB,61,59,82,50,1.209,50
340,popA,61,59,0,0,1.209,50
341,popB,61,59,64,50,1.209,50
342,popB,60,60,3,100,1.209,50
343,popB,60,60,75,100,1.209,50
344,popB,59,61,6,100,1.209,50
345,popB,58,62,94,100,1.212,50
346,popB,59,61,29,50,1.209,50
347,popB,59,61,62,100,1.209,50
348,popB,59,61,13,100,1.209,50
349,popB,59,61,101,100,1.209,50
350,popB,59,61,95,50,1.209,50
351,popB,59,61,113,50,1.209,50
352,popB,59,61,80,100,1.209,50
353,popB,59,61,36,100,1.209,50
354,popB,59,61,35,100,1.209,50
355,popB,59,61,98,100,1.209,50
356,popA,59,61,0,0,1.209,50
357,popB,59,61,94,100,1.209,50
358,popB,59,61,103,100,1.209,50
359,popB,60,60,4,50,1.209,50
360,popB,60,60,48,100,1.209,50
361,popB,61,59,118,50,1.209,50
362,popB,61,59,36,100,1.209,50
363,popB,60,60,61,100,1.102,50
364,popB,60,60,8,100,1.102,50
365,popB,59,61,37,100,1.104,50
366,popB,58,62,86,100,1.104,50
367,popB,58,62,30,50,1.104,50
368,popB,58,62,93,100,1.104,50
369,popB,57,63,15,100,1.104,50
370,popB,57,63,60,100,1.104,50
371,popB,58,62,98,50,1.104,50
372,popB,57,63,33,100,1.103,50
373,popB,58,62,85,50,1.104,50
374,popB,59,61,41,50,1.104,50
375,popB,58,62,7,100,1.104,50
376,popB,58,62,61,100,1.104,50
377,popB,58,62,112,50,1.104,50
378,popB,58,62,8,100,1.104,50
379,popB,58,62,116,100,1.104,50
380,popB,58,62,22,100,1.104,50
381,popB,58,62,98,50,1.104,50
382,popA,58,62,0,0,1.104,50
383,popB,59,61,13,50,1.103,50
384,popB,60,60,87,50,1.102,50
385,popB,61,59,89,50,1.102,50
386,popB,61,59,95,50,1.102,50
387,popB,61,59,41,50,1.102,50
388,popA,61,59,0,0,1.102,50
389,popA,61,59,0,0,1.102,50
390,popB,61,59,33,100,1.102,50
391,popB,61,59,97,50,1.102,50
392,popB,60,60,4,100,1.102,50
393,popB,61,59,11,50,1.1,50
394,popB,61,59,81,50,1.1,50
395,popB,62,58,93,50,1.118,50
396,popB,61,59,42,100,1.121,50
397,popB,61,59,98,50,1.121,50
398,popB,62,58,107,50,1.118,50
399,popB,61,59,20,100,1.121,50
400,popB,62,58,6,50,1.121,50
401,popB,61,59,56,100,1.122,50
402,popB,61,59,18,50,1.122,50
403,popB,62,58,69,50,1.121,50
404,popB,62,58,20,100,1.121,50
405,popB,62,58,80,100,1.121,50
406,popB,62,58,118,50,1.121,50
407,popB,61,59,95,100,1.122,50
408,popB,61,59,3,100,1.122,50
409,popB,60,60,85,100,1.122,50
410,popB,59,61,64,100,1.109,50
411,popB,58,62,66,100,1.109,50
412,popB,57,63,106,100,1.11,50
413,popB,57,63,37,100,1.11,50
414,popB,57,63,85,100,1.11,50
415,popB,57,63,52,50,1.11,50
416,popB,56,64,102,100,1.112,50
417,popB,55,65,87,100,1.113,50
418,popB,55,65,117,50,1.113,50
419,popB,55,65,48,100,1.113,50
420,popB,55,65,68,100,1.113,50
421,popB,55,65,6,50,1.113,50
422,popB,55,65,62,100,1.113,50
423,popB,54,66,44,100,1.114,50
424,popB,55,65,17,50,1.111,50
425,popB,54,66,99,100,1.114,50
426,popB,53,67,43,100,1.115,50
427,popB,53,67,16,50,1.115,50
428,popB,53,67,16,50,1.115,50
429,popB,53,67,89,50,1.115,50
430,popB,52,68,21,100,1.097,50
431,popB,52,68,9,100,1.097,50
432,popB,53,67,119,50,1.097,50
433,popB,53,67,56,100,1.097,50
434,popB,53,67,15,100,1.097,50
435,popB,53,67,20,100,1.097,50
436,popB,54,66,48,50,1.095,50
437,popB,54,66,106,100,1.095,50
438,popB,55,65,20,50,1.113,50
439,popB,56,64,21,50,1.111,50
440,popB,56,64,22,100,1.111,50
441,popB,55,65,11,100,1.113,50
442,popB,55,65,5,100,1.113,50
443,popB,54,66,27,100,1.115,50
444,popB,53,67,48,100,1.116,50
445,popA,53,67,0,0,1.116,50
446,popB,54,66,99,50,1.115,50
447,popB,54,66,74,100,1.115,50
448,popB,54,66,12,100,1.115,50
449,popB,53,67,52,100,1.116,50
450,popB,53,67,110,50,1.116,50
451,popB,53,67,99,50,1.116,50
452,popB,52,68,38,100,1.118,50
453,popB,52,68,25,50,1.118,50
454,popB,53,67,85,50,1.116,50
455,popB,53,67,49,100,1.116,50
456,popB,53,67,51,50,1.116,50
457,popB,53,67,23,50,1.116,50
